"account_id","user_id","created_at","is_admin","pending","enabled","became_active_at","time_diff","city","region","country","serial_number","has_photo","device","os","browser","is_gmail","campaign_id","first_user_in_account_id","LANGUAGE","gender","seniority","title","mobile_activation_date","has_phone"
2794280,6187294,"2019-01-02",1,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794280,6187295,"2019-01-02",1,0,1,"2019-01-02",8,"Chang-hua","Changhua","TW",3,1,"desktop","windows","chrome",0,4008509,29877683,"","F",NULL,NULL,NULL,1
2794280,6187296,"2019-01-02",1,0,1,"2019-01-02",8,"Chang-hua","Changhua","TW",4,1,"desktop","windows","chrome",0,4008243,29875323,"",NULL,NULL,NULL,NULL,1
2794280,6187297,"2019-01-02",1,0,1,"2019-01-02", 8,"Chang-hua","Changhua","TW",5,1,"desktop","windows","internet explorer",0,4009133,29875179,"","F",NULL,NULL,NULL,1
2794280,6187306,"2019-01-02",0,1,0,NULL,"","","","",6,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794281,6183643,"2019-01-01",1,0,1,"2019-01-01","","Sheffield","England","GB",1,1,"mobile","ios",NULL,0,4006339,29849720,"","F","none"," ","2019-01-01",1
2794282,6183658,"2019-01-01",1,0,1,"2019-01-01","","Cherry Hill","New Jersey","US",1,1,"mobile","ios",NULL,1,4006340,29849799,"","M",NULL,NULL,"2019-01-01",1
2794283,6183659,"2019-01-01",1,0,1,"2019-01-01", 8,"Zigong","Sichuan","CN",1,1,"desktop","windows","chrome",1,4006341,29847993,"","F",NULL,NULL,NULL,1
2794283,6183671,"2019-01-01",1,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794283,6183675,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794284,6183657,"2019-01-01",1,0,1,"2019-01-01",8,"Central","Central and Western District","HK",1,1,"mobile","ios",NULL,1,3345359,22889390,"","M",NULL,NULL,"2019-01-01",1
2794285,6183663,"2019-01-01",1,0,1,"2019-01-01", 8,"Singapore","Central Singapore Community Development Council","SG",1,1,"mobile","android","chrome",1,4006342,29849809,"","M",NULL,NULL,"2019-01-02",1
2794285,6191199,"2019-01-02",0,0,1,"2019-01-02", 8,"Singapore","Central Singapore Community Development Council","SG",2,1,"mobile","android","chrome",1,4009772,29889845,"",NULL,NULL,NULL,NULL,1
2794286,6183664,"2019-01-01",1,0,1,"2019-01-01","","Ahmedabad","Gujarat","IN",1,1,NULL,NULL,NULL,1,4006343,29849766,"","M",NULL,NULL,"2019-01-01",1
2794287,6183669,"2019-01-01",1,0,1,"2019-01-01",1,"Gothenburg","Västra Götaland","SE",1,1,"mobile","android","chrome",1,4006331,29849574,"","M",NULL,NULL,NULL,1
2794288,6183655,"2019-01-01",1,0,1,"2019-01-01",1,"Kleinmachnow","Brandenburg","DE",1,1,"desktop","mac","safari",1,4006344,29849783,"de","F",NULL,NULL,NULL,1
2794289,6183645,"2019-01-01",1,0,1,"2019-01-01",0,"Ilford","England","GB",1,1,"desktop","windows","chrome",1,4006345,29849754,"","M",NULL,NULL,NULL,1
2794290,6178309,"2018-12-31",1,0,1,"2019-01-01",2,"Ramat Gan","Tel Aviv","IL",1,1,"desktop","windows","chrome",0,973303,6230793,"",NULL,"manager","Water Technology Scouting Manager",NULL,1
2794291,6183674,"2019-01-01",1,0,1,"2019-01-01", 1,"Saint-Maximin-la-Sainte-Baume","Provence-Alpes-Côte d'Azur","FR",1,1,"desktop","windows","chrome",1,4006346,29849858,"","M",NULL,NULL,NULL,1
2794292,6183677,"2019-01-01",1,0,1,"2019-01-01","","","","GB",1,1,"mobile","ios",NULL,1,3949796,29257326,"","F",NULL,NULL,"2019-01-01",1
2794293,6183676,"2019-01-01",1,0,1,"2019-01-01",-5,"Hollywood","Florida","US",1,1,"desktop","mac","safari",0,4006347,29849891,"","F","none","Associate Dean",NULL,1
2794294,6182864,"2019-01-01",1,0,1,"2019-01-01", 1,"Grez","Hauts-de-France","FR",1,1,"mobile","ios","generic browser",1,4006349,29847552,"fr","M",NULL,NULL,NULL,1
2794295,6183682,"2019-01-01",1,0,1,"2019-01-01",-5,"Sebastian","Florida","US",1,1,"desktop","windows","chrome",0,4006350,29830809,"","M","manager","Operations Manager Florida Region",NULL,1
2794295,6244311,"2019-01-05",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,"none","Geospatial Technician",NULL,1
2794296,6183686,"2019-01-01",1,0,1,"2019-01-01",1,"Amsterdam","North Holland","NL",1,1,"desktop","mac","safari",0,4006351,29849967,"","M",NULL,NULL,NULL,1
2794297,6183692,"2019-01-01",1,0,1,"2019-01-01", 3,"Riyadh","Ar Riyāḑ","SA",1,1,"desktop","windows","chrome",0,4006353,29849983,"","M",NULL,NULL,NULL,1
2794298,6183701,"2019-01-01",1,0,1,"2019-01-01",2,"Paris","Île-de-France","FR",1,1,"desktop","mac","chrome",1,1582356,10642117,"fr","F",NULL,NULL,"2019-01-01",1
2794299,6183704,"2019-01-01",1,0,1,"2019-01-01",3,"Minsk","Minsk City","BY",1,1,"desktop","mac","chrome",0,1419758,8534717,"","M",NULL,NULL,NULL,1
2794300,6183705,"2019-01-01",1,0,1,"2019-01-01","","Utrecht","Provincie Utrecht","NL",1,1,"mobile","ios",NULL,0,4006354,29850019,"","M","none","IT Consultant ","2019-01-01",1
2794300,6190936,"2019-01-02",0,0,1,"2019-01-02", 1,"Enschede","Overijssel","NL",2,1,"desktop","windows","chrome",0,4009599,29888154,"","M",NULL,NULL,NULL,1
2794301,6183707,"2019-01-01",1,0,1,"2019-01-01",1,"Warsaw","Mazovia","PL",1,1,"desktop","mac","chrome",1,4006355,29850102,"","M",NULL,NULL,NULL,1
2794302,6183700,"2019-01-01",1,0,1,"2019-01-01",1,"Barcelona","Catalonia","ES",1,1,"desktop","mac","safari",1,4006356,29850040,"es","F",NULL,NULL,NULL,1
2794303,6183703,"2019-01-01",1,0,1,"2019-01-01",-8,"Everett","Washington","US",1,1,"desktop","windows","chrome",1,4006360,29850067,"","M",NULL,NULL,NULL,1
2794304,6183715,"2019-01-01",1,0,1,"2019-01-01",1,"Chambéry","Auvergne-Rhone-Alpes","FR",1,1,"desktop","windows","chrome",1,4006359,29850197,"","M",NULL,NULL,NULL,1
2794305,6183717,"2019-01-01",1,0,1,"2019-01-01",1,"Utrecht","Provincie Utrecht","NL",1,1,"desktop","windows","chrome",1,4006361,29850206,"","M",NULL,NULL,NULL,1
2794306,6183710,"2019-01-01",1,0,1,"2019-01-01",-6,"Aguascalientes","Aguascalientes","MX",1,1,"mobile","ios","generic browser",0,4006362,29850162,"es","M","none"," ",NULL,1
2794307,6183714,"2019-01-01",1,0,1,"2019-01-01",0,"Greenwich","England","GB",1,1,"desktop","mac","safari",1,2835383,19914060,"","M",NULL,NULL,NULL,1
2794308,6183712,"2019-01-01",1,0,1,"2019-01-01", 2,"","","IL",1,1,"desktop","windows","chrome",1,4006363,29850130,"","M",NULL,NULL,NULL,1
2794309,6183723,"2019-01-01",1,0,1,"2019-01-01",1,"Svolvær","Nordland","NO",1,1,"mobile","ios","generic browser",0,4006365,21752207,"","M",NULL,NULL,NULL,1
2794310,6183718,"2019-01-01",1,0,1,"2019-01-01", 1,"Wals","Salzburg","AT",1,1,"mobile","ios","safari",0,4006366,29850207,"de","F",NULL,NULL,"2019-01-01",1
2794311,6183720,"2019-01-01",1,0,1,"2019-01-01",2,"Tel Aviv","Tel Aviv","IL",1,1,"desktop","windows","microsoft edge",1,4006367,29850220,"","M",NULL,NULL,NULL,1
2794312,6183724,"2019-01-01",1,0,1,"2019-01-01",3,"Riyadh","Ar Riyāḑ","SA",1,1,"mobile","android",NULL,1,2745595,19235497,"","M",NULL,NULL,"2019-01-01",1
2794313,6183722,"2019-01-01",1,0,1,"2019-01-01",2,"Pori","Satakunta","FI",1,1,"mobile","ios",NULL,1,4006368,29850231,"","F",NULL,NULL,"2019-01-01",1
2794314,6183721,"2019-01-01",1,0,1,"2019-01-01",6.5,"Nay Pyi Taw","Mandalay","MM",1,1,"desktop","mac","chrome",1,4006369,29850134,"","M",NULL,NULL,NULL,1
2794315,6183719,"2019-01-01",1,0,1,"2019-01-01",-5,"Bogotá","Bogota D.C.","CO",1,1,"mobile","android","chrome",1,4006370,29850195,"es","M",NULL,NULL,NULL,1
2794316,6183697,"2019-01-01",1,0,1,"2019-01-01",8,"Perth","Western Australia","AU",1,1,"desktop","windows","chrome",1,4006371,29850032,"","F",NULL,NULL,NULL,1
2794317,6183729,"2019-01-01",1,0,1,"2019-01-01",1,"Gijón","Principality of Asturias","ES",1,1,"desktop","windows","firefox",1,4006372,29614816,"es","M",NULL,NULL,"2019-01-01",1
2794317,6183938,"2019-01-01",0,0,1,"2019-01-01",1,"","","",2,1,"mobile","android",NULL,1,4006487,29614816,"es","M",NULL,NULL,"2019-01-01",1
2794318,6183735,"2019-01-01",1,0,1,"2019-01-01", 1,"Stockholm","Stockholm","SE",1,1,"desktop","mac","chrome",1,4006373,29850375,"","F",NULL,NULL,NULL,1
2794319,6183734,"2019-01-01",1,0,1,"2019-01-01", 1,"Marseille","Provence-Alpes-Côte d'Azur","FR",1,1,"mobile","ios","generic browser",1,4006374,29850349,"fr","M",NULL,NULL,NULL,1
2794320,6183730,"2019-01-01",1,0,1,"2019-01-01",2,"Petah Tikva","HaMerkaz","IL",1,1,"desktop","windows","chrome",0,4006375,29850273,"","M",NULL,NULL,NULL,1
2794321,6183732,"2019-01-01",1,0,1,"2019-01-01",0,"Milton Keynes","England","GB",1,1,"tablet","ios","safari",0,4006376,29850324,"","M",NULL,NULL,NULL,1
2794322,6183713,"2019-01-01",1,0,1,"2019-01-01",-3,"Copiapó","Atacama","CL",1,1,"mobile","android","chrome",1,4006378,29850188,"es","F",NULL,NULL,NULL,1
2794323,6183739,"2019-01-01",1,0,1,"2019-01-01", 1,"Lille","Hauts-de-France","FR",1,1,"mobile","ios","generic browser",1,4006379,29850413,"fr","M",NULL,NULL,NULL,1
2794324,6178407,"2018-12-31",1,0,1,"2019-01-01",1,"Munich","Bavaria","DE",1,1,"mobile","android","chrome",0,4006381,29819314,"de","F",NULL,NULL,NULL,1
2794325,6183741,"2019-01-01",1,0,1,"2019-01-01",-5,"Traverse City","Michigan","US",1,1,"desktop","mac","safari",0,4006383,29836417,"","F",NULL,NULL,NULL,1
2794326,6183614,"2019-01-01",1,0,1,"2019-01-01",-6,"Katy","Texas","US",1,1,"mobile","ios","generic browser",1,4006384,29849428,"","F",NULL,NULL,NULL,1
2794327,6183749,"2019-01-01",1,0,1,"2019-01-01",1,"Västerås","Västmanland","SE",1,1,"desktop","mac","chrome",0,4006385,29850416,"","M","none","Webbutvecklare, Projektledare",NULL,1
2794328,6183748,"2019-01-01",1,0,1,"2019-01-01",1,"Basingstoke","England","GB",1,1,"desktop","mac","chrome",0,4006386,29850471,"","F","director","Head of Growth",NULL,1
2794328,6186209,"2019-01-01",0,0,1,"2019-01-02",0,"Babraham","Cambridgeshire","GB",2,1,"desktop","mac","chrome",0,4010258,29669446,"","M","none"," ",NULL,1
2794328,6186222,"2019-01-01",0,0,1,"2019-01-02",0,"Babraham","Cambridgeshire","GB",3,1,"desktop","windows","chrome",0,4012056,29909939,"","M","none","International Collaboration Consultant",NULL,1
2794328,6428872,"2019-01-15",0,0,1,"2019-01-15",0,"Babraham","Cambridgeshire","GB",4,1,"desktop","mac","chrome",0,4141560,31112656,"","M","none","Legal, Funding Associate",NULL,1
2794328,6428873,"2019-01-15",0,0,1,"2019-01-15",0,"Babraham","Cambridgeshire","GB",5,1,"desktop","windows","chrome",0,4141593,31113317,"","F","none"," ",NULL,1
2794328,6539691,"2019-01-21",0,0,1,"2019-01-21",0,"Babraham","Cambridgeshire","GB",6,1,"desktop","mac","chrome",0,4206887,31736720,"","F",NULL,NULL,NULL,1
2794329,6183736,"2019-01-01",1,0,1,"2019-01-01",8,"Taipei","Taipei City","TW",1,1,"desktop","mac","chrome",1,4006387,28901226,"","F",NULL,NULL,NULL,1
2794330,6183661,"2019-01-01",1,0,1,"2019-01-01", 1,"Rochester","England","GB",1,1,"desktop","windows","chrome",0,4006388,24004065,"","M","manager","Senior Lecturer",NULL,1
2794331,6183757,"2019-01-01",1,0,1,"2019-01-01", 2,"Tel Aviv","Tel Aviv","IL",1,1,"desktop","mac","chrome",0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794332,6183754,"2019-01-01",1,0,1,"2019-01-01",-5,"Québec","Quebec","CA",1,1,"desktop","windows","chrome",0,4006389,29850529,"","F","none"," ",NULL,1
2794333,6183758,"2019-01-01",1,0,1,"2019-01-01", 2,"","","PS",1,1,"mobile","android","chrome",0,4006390,29850555,"","F",NULL,NULL,NULL,1
2794334,6183759,"2019-01-01",1,0,1,"2019-01-01", 1,"Dortmund","North Rhine-Westphalia","DE",1,1,"desktop","windows","opera",1,4006391,29849091,"","M",NULL,NULL,NULL,1
2794335,6183761,"2019-01-01",1,0,1,"2019-01-01",1,"Munich","Bavaria","DE",1,1,"mobile","android","chrome",1,4006392,29850560,"de","F",NULL,NULL,NULL,1
2794336,6183725,"2019-01-01",1,0,1,"2019-01-01",9,"Obihiro","Hokkaido","JP",1,1,"desktop","mac","chrome",1,4006393,29850254,"","M",NULL,NULL,"2019-01-01",1
2794337,6183755,"2019-01-01",1,0,1,"2019-01-01",-5,"West Islip","New York","US",1,1,"desktop","mac","safari",0,4006394,20965494,"","M","none"," ",NULL,1
2794338,6183763,"2019-01-01",1,0,1,"2019-01-01",-6,"Friendswood","Texas","US",1,1,"mobile","ios","safari",1,4006399,29630875,"","M",NULL,NULL,NULL,1
2794339,6183764,"2019-01-01",1,0,1,"2019-01-01",2,"Gabrovo","Gabrovo","BG",1,1,"mobile","ios","safari",1,4006401,29850589,"","F",NULL,NULL,NULL,1
2794340,6183769,"2019-01-01",1,0,1,"2019-01-01",1,"Estrablin","Auvergne-Rhone-Alpes","FR",1,1,"mobile","ios","generic browser",0,4006402,29850624,"fr",NULL,"none"," ","2019-01-01",1
2794341,6183765,"2019-01-01",1,0,1,"2019-01-01",2,"Edison","New Jersey","US",1,1,"desktop","windows","microsoft edge",1,947537,6465302,"","M",NULL,NULL,NULL,1
2794342,6183770,"2019-01-01",1,0,1,"2019-01-01",8,"","Saitama","JP",1,1,"desktop","windows","chrome",1,1086592,7443543,"",NULL,NULL,NULL,NULL,1
2794343,6183774,"2019-01-01",1,0,1,"2019-01-01", 2,"","","IE",1,1,"desktop","windows","chrome",1,3775195,27561736,"",NULL,NULL,NULL,NULL,1
2794344,6183656,"2019-01-01",1,0,1,"2019-01-01",2,"6 October City","Al Jizah","EG",1,1,"desktop","windows","firefox",0,4006403,29849763,"","F",NULL,NULL,NULL,1
2794344,6183867,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794345,6183766,"2019-01-01",1,0,1,"2019-01-01",0,"Southampton","England","GB",1,1,"desktop","windows","chrome",1,4006404,29850606,"","M",NULL,NULL,NULL,1
2794345,6183781,"2019-01-01",1,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794346,6183776,"2019-01-01",1,0,1,"2019-01-01",-2,"Porto Alegre","Rio Grande do Sul","BR",1,1,"desktop","windows","chrome",1,4006405,29850656,"pt","M",NULL,NULL,NULL,1
2794347,6183777,"2019-01-01",1,0,1,"2019-01-01",1,"Malmö","Skane Lan","SE",1,1,"desktop","windows","chrome",1,1970445,13831476,"","M",NULL,NULL,NULL,1
2794348,6183775,"2019-01-01",1,0,1,"2019-01-01","","Riyadh","Ar Riyāḑ","SA",1,1,"mobile","ios",NULL,0,3983500,16999052,"","M",NULL,NULL,"2019-01-01",1
2794348,6183787,"2019-01-01",0,0,1,"2019-01-02",3,"Al Madinah","Ar Riyad","SA",2,1,"desktop","windows","microsoft edge",0,NULL,17330096,"","M",NULL,NULL,NULL,1
2794348,6183788,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794349,6183779,"2019-01-01",1,0,1,"2019-01-01",0,"London","England","GB",1,1,"desktop","windows","chrome",0,3959625,29346447,"","M","none"," ","2019-01-01",1
2794350,6183782,"2019-01-01",1,0,1,"2019-01-01",0,"Purley","England","GB",1,1,"desktop","mac","chrome",1,4006406,29850715,"","F",NULL,NULL,NULL,1
2794351,6183780,"2019-01-01",1,0,1,"2019-01-01",1,"","","FR",1,1,"mobile","android","chrome",0,4006407,25460391,"fr","M","none"," ","2019-01-02",1
2794352,6183745,"2019-01-01",1,0,1,"2019-01-01",0,"Brynmawr","Wales","GB",1,1,"desktop","mac","safari",1,4006408,28974273,"","M",NULL,NULL,NULL,1
2794353,6183783,"2019-01-01",1,0,1,"2019-01-01",2,"Espoo","Uusimaa","FI",1,1,"desktop","mac","chrome",0,4006422,28878090,"","F",NULL,NULL,NULL,1
2794354,6183786,"2019-01-01",1,0,1,"2019-01-01",2,"Kurenëvka","Kyyivs'ka Oblast'","UA",1,1,"desktop","windows","chrome",1,4006410,29850720,"es",NULL,NULL,NULL,NULL,1
2794355,6183793,"2019-01-01",1,0,1,"2019-01-01", 6,"Almaty","Almaty","KZ",1,1,"desktop","windows","chrome",1,4006412,29850846,"","M","manager","Head of Perfomance ",NULL,1
2794356,6183796,"2019-01-01",1,0,1,"2019-01-01",1,"Spijkenisse","South Holland","NL",1,1,"desktop","windows","chrome",0,4006413,29556615,"","M",NULL,NULL,NULL,1
2794356,6183803,"2019-01-01",1,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794357,6183800,"2019-01-01",1,0,1,"2019-01-01",-5,"Tyngsboro","Massachusetts","US",1,1,"mobile","ios","chrome",0,4006414,29850899,"",NULL,"none","Empathic Astrologer ","2019-01-01",1
2794357,6184022,"2019-01-01",1,0,1,"2019-01-01",-5,"Tyngsboro","Massachusetts","US",2,1,"mobile","ios","chrome",1,4006552,29850899,"","F",NULL,NULL,"2019-01-02",1
2794357,6191655,"2019-01-02",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794358,6183794,"2019-01-01",1,0,1,"2019-01-01", 1,"Charlotte","North Carolina","US",1,1,"desktop","windows","firefox",1,4006415,29850876,"","F",NULL,NULL,NULL,1
2794359,6183801,"2019-01-01",1,0,1,"2019-01-01","","Schaarbeek","Brussels Hoofdstedelijk Gewest","BE",1,1,"mobile","android",NULL,1,4006416,NULL,"","M",NULL,NULL,NULL,1
2794360,6183795,"2019-01-01",1,0,1,"2019-01-01",1,"Avignon","Provence-Alpes-Côte d'Azur","FR",1,1,"desktop","windows","chrome",1,4006417,29850799,"fr","F",NULL,NULL,NULL,1
2794361,6183804,"2019-01-01",1,0,1,"2019-01-01",4,"Dubayy","Dubai","AE",1,1,"desktop","mac","safari",0,4006418,29850957,"","F",NULL,NULL,NULL,1
2794362,6183805,"2019-01-01",1,0,1,"2019-01-01",-5,"Quincy","Massachusetts","US",1,1,"mobile","android","chrome",0,4006419,29850969,"","M",NULL,NULL,NULL,1
2794363,6183806,"2019-01-01",1,0,1,"2019-01-01",-5,"Jacksonville","Florida","US",1,1,"mobile","ios","safari",0,4006421,29850895,"","F","director","Executive Director","2019-01-01",1
2794364,6181492,"2019-01-01",1,0,1,"2019-01-01",-5,"Newport News","Virginia","US",1,1,"tablet","ios","chrome",1,4006424,29805824,"","M",NULL,NULL,NULL,1
2794365,6183811,"2019-01-01",1,0,1,"2019-01-01",8,"Xindian Dist","TAIWAN","TW",1,1,"desktop","windows","chrome",1,4006427,29246662,"","F",NULL,NULL,NULL,1
2794366,6183819,"2019-01-01",1,0,1,"2019-01-01",1,"Neuilly-sur-Seine","Île-de-France","FR",1,1,"mobile","ios","safari",1,4006429,29851129,"fr",NULL,NULL,NULL,"2019-01-01",1
2794367,6183820,"2019-01-01",1,0,1,"2019-01-01",2,"Bet Shemesh","Jerusalem","IL",1,1,"desktop","windows","chrome",1,4006430,29851130,"","M",NULL,NULL,"2019-01-01",1
2794368,6183825,"2019-01-01",1,0,1,"2019-01-01",-5,"Jackson Heights","New York","US",1,1,"mobile","ios",NULL,0,4006431,29851089,"","F","none"," ","2019-01-01",1
2794369,6183822,"2019-01-01",1,0,1,"2019-01-01",3,"Kuwait City","Al Asimah","KW",1,1,"desktop","mac","safari",1,4006432,29851119,"","M",NULL,NULL,NULL,1
2794370,6183834,"2019-01-01",1,0,1,"2019-01-01", 2,"Tel Aviv","Tel Aviv","IL",1,1,"desktop","windows","chrome",1,4006433,29851210,"","M",NULL,NULL,NULL,1
2794371,6183833,"2019-01-01",1,0,1,"2019-01-01",-6,"Mound","Minnesota","US",1,1,"mobile","ios","generic browser",0,4006434,29851199,"","M","none","Mortgage Originator",NULL,1
2794372,6183837,"2019-01-01",1,0,1,"2019-01-01","","","","",1,1,"mobile","android",NULL,1,4006435,NULL,"","M",NULL,NULL,NULL,1
2794373,6183829,"2019-01-01",1,0,1,"2019-01-01",-2,"","","BR",1,1,"desktop","windows","microsoft edge",1,4006436,29851156,"pt","M",NULL,NULL,NULL,1
2794374,6183843,"2019-01-01",1,0,1,"2019-01-01",11,"Spring Field","New South Wales","AU",1,1,"desktop","windows","microsoft edge",1,4006439,29851269,"","M",NULL,NULL,NULL,1
2794375,6183831,"2019-01-01",1,0,1,"2019-01-01",-6,"Mexico City","Mexico City","MX",1,1,"mobile","ios","generic browser",1,4006440,29851184,"es","F",NULL,NULL,NULL,1
2794376,6183076,"2019-01-01",1,0,1,"2019-01-01",1,"Lagos","Lagos","NG",1,1,"desktop","mac","chrome",1,4006441,29848355,"","M",NULL,NULL,NULL,1
2794377,6183851,"2019-01-01",1,0,1,"2019-01-01", 1,"Ankenes","Nordland","NO",1,1,"desktop","windows","chrome",1,4006442,29851381,"","M",NULL,NULL,NULL,1
2794378,6183846,"2019-01-01",1,0,1,"2019-01-01",-8,"Oakland","California","US",1,1,"tablet","ios","safari",1,4006443,29851353,"","M",NULL,NULL,NULL,1
2794379,6183842,"2019-01-01",1,0,1,"2019-01-01", 1,"Cardiff","Wales","GB",1,1,"desktop","windows","firefox",1,2999059,21205706,"","M",NULL,NULL,NULL,1
2794379,6183944,"2019-01-01",0,0,1,"2019-01-01",0,"Maulden","England","GB",2,1,NULL,NULL,NULL,1,4006506,21205706,"","M",NULL,NULL,NULL,1
2794380,6183859,"2019-01-01",1,0,1,"2019-01-01",-5,"Westport","Connecticut","US",1,1,"desktop","mac","chrome",0,3921954,28966704,"","F",NULL,NULL,NULL,1
2794381,6183857,"2019-01-01",1,0,1,"2019-01-01", 3,"Riyadh","Ar Riyāḑ","SA",1,1,"desktop","windows","chrome",1,4006445,25674881,"","M","none","Sales Executive ","2019-01-05",1
2794382,6183862,"2019-01-01",1,0,1,"2019-01-01", 1,"Le Bouscat","Nouvelle-Aquitaine","FR",1,1,"mobile","ios","generic browser",0,4006446,29851570,"fr","M","none"," ",NULL,1
2794383,6183838,"2019-01-01",1,0,1,"2019-01-01",1,"Croydon","England","GB",1,1,"mobile","android","chrome",0,4006447,29851252,"","F","manager","Digital Marketing Manager ","2019-01-07",1
2794383,6271511,"2019-01-07",0,0,1,"2019-01-07",0,"Cardiff","Cardiff","GB",2,1,"desktop","windows","chrome",0,4057539,29851252,"","M","manager","PR Manager",NULL,1
2794383,6271512,"2019-01-07",0,0,1,"2019-01-07",0,"Cardiff","Cardiff","GB",3,1,"desktop","windows","internet explorer",0,4059419,30339010,"","M",NULL,NULL,NULL,1
2794383,6271513,"2019-01-07",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794383,6271514,"2019-01-07",0,0,0,"2019-01-07",0,"Cardiff","Cardiff","GB",5,1,"desktop","windows","chrome",0,4057546,30322709,"",NULL,"none","Email Marketing",NULL,1
2794383,6271515,"2019-01-07",0,0,0,"2019-01-08",0,"Cardiff","Cardiff","GB",6,1,"desktop","windows","internet explorer",0,4067865,30414688,"","F",NULL,NULL,NULL,1
2794383,6290696,"2019-01-08",0,0,0,"2019-05-16",0,"Cardiff","Cardiff","GB",7,1,"desktop","windows","chrome",0,4080493,30415530,"","F",NULL,NULL,NULL,1
2794383,6887562,"2019-02-07",0,0,1,"2019-02-07",1,"Cardiff","Cardiff","GB",8,1,"desktop","windows","chrome",0,4417004,33793228,"","F","none","Digital Marketing Executive ",NULL,1
2794383,7142407,"2019-02-20",0,0,1,"2019-02-20",0,"Cardiff","Cardiff","GB",9,1,"desktop","windows","chrome",0,4578387,35434197,"","F","none",NULL,NULL,1
2794383,7253492,"2019-02-26",0,0,1,"2019-02-26",0,"Cardiff","Cardiff","GB",10,1,"desktop","windows","internet explorer",0,4647803,36137115,"","F","none",NULL,NULL,1
2794383,7360037,"2019-03-04",0,0,1,"2019-03-04",0,"Cardiff","Cardiff","GB",11,1,"desktop","windows","chrome",0,4712185,36825198,"","F","manager","Senior Marketing Executive ",NULL,1
2794383,8519771,"2019-05-16",0,0,1,"2019-05-16", 1,"Cardiff","Cardiff","GB",12,1,"desktop","windows","chrome",0,5401714,44321147,"","F","none","Web Content Editor ",NULL,1
2794384,6183861,"2019-01-01",1,0,1,"2019-01-01", 2,"Helsinki","Uusimaa","FI",1,1,"desktop","mac","safari",1,4006448,29851563,"","F",NULL,NULL,NULL,1
2794385,6183864,"2019-01-01",1,0,1,"2019-01-01",1,"","","FR",1,1,"mobile","ios","generic browser",0,4006449,29851577,"fr","M","none","Dveloppement Et Animation Commerciale",NULL,1
2794386,6183865,"2019-01-01",1,0,1,"2019-01-01",0,"Catford","England","GB",1,1,"desktop","windows","chrome",1,4006450,29851521,"","M",NULL,NULL,NULL,1
2794387,6183868,"2019-01-01",1,0,1,"2019-01-01",-6,"Fredericksburg","Texas","US",1,1,"mobile","ios","generic browser",0,4006452,29851642,"","M","executive","Owner",NULL,1
2794388,6183871,"2019-01-01",1,0,1,"2019-01-01",0,"Chippenham","England","GB",1,1,"desktop","windows","chrome",1,4006453,29702230,"","M",NULL,NULL,NULL,1
2794389,6183872,"2019-01-01",1,0,1,"2019-01-01",1,"Düsseldorf","North Rhine-Westphalia","DE",1,1,"mobile","ios","generic browser",0,4006455,29851657,"de","M","director","Director Product, Licensing, Partnermanagement, E-commerce Dach",NULL,1
2794390,6183874,"2019-01-01",1,0,1,"2019-01-01",10,"Kensington","New South Wales","AU",1,1,"mobile","ios",NULL,1,4006456,29851711,"","F",NULL,NULL,"2019-04-09",1
2794391,6183873,"2019-01-01",1,0,1,"2019-01-01",1,"Uppsala","Uppsala","SE",1,1,"mobile","android",NULL,1,4006457,29851663,"","M",NULL,NULL,"2019-01-01",1
2794392,6183877,"2019-01-01",1,0,1,"2019-01-01",-8,"Langley","British Columbia","CA",1,1,"desktop","mac","chrome",0,4006458,29851713,"","F","none"," ",NULL,1
2794393,6183858,"2019-01-01",1,0,1,"2019-01-01",0,"South Benfleet","England","GB",1,1,"desktop","windows","chrome",1,4006459,29851404,"","M",NULL,NULL,NULL,1
2794394,6183876,"2019-01-01",1,0,1,"2019-01-01",-3,"Concepción","Region del Biobio","CL",1,1,"mobile","ios","generic browser",1,4006460,29851703,"es","M",NULL,NULL,NULL,1
